-0.2,0
-0.2,0.000303196066603808
-0.2,0.000559444345253936
-0.2,-0.000272004036754528
-0.2,0.000750944227009276
-0.2,0.000303208302240972
-0.2,0.00150674185529161
-0.2,-0.000750564059798788
-0.2,-9.3608145199449e-05
-0.2,0.000975583258481489
-0.2,-0.00130350276807432
-0.2,0.00115287704148602
-0.2,-0.000405165634285987
-0.2,-0.0017985982201811
-0.2,0.000355594320634224
-0.2,0.00100913222761712
-0.2,0.00031430285947623
-0.2,0.000420508204443006
-0.2,-0.00164918047660875
-0.2,-7.0372685165779e-05
-0.2,0.000328669838059603
-0.2,-0.00181935010975402
-0.2,0.000172462479854717
-0.2,0.000336446402885632
-0.2,-0.000113472255201173
-0.2,-0.000624929170504906
-0.2,-0.00182534756787771
-0.2,-0.000704531730663256
-0.2,0.000506360151781942
-0.2,-0.000112576721653195
-0.2,0.00200028696220123
-0.2,0.00207707404206467
-0.2,0.00125211152282575
-0.2,9.59903386320527e-05
-0.2,0.000417147312043102
-0.2,-0.000186045758029116
-0.2,0.0012913179726686
-0.2,0.00144246403522097
-0.2,-0.00102787261691761
-0.2,-0.00038133577819909
-0.2,0.000991634788923647
-0.2,-0.000382221358350642
-0.2,-0.0014245257646498
-0.2,-0.00109685606942107
-0.2,0.000415613072095127
-0.2,-0.00109162302587422
-0.2,7.61057137952736e-05
-0.2,-0.000298895229173392
-0.2,0.000405553393047735
-0.2,0.000671294625809672
-0.2,0.000957135421606902
-0.2,-0.0012342353211906
-0.2,-0.000502445787714283
-0.2,-0.000104739883311081
-0.2,-7.64532239892266e-05
-0.2,-0.000369365846157136
-0.2,-0.00102166280091663
-0.2,-0.000741082676173458
-0.2,2.20995302193287e-05
-0.2,0.000205277386601262
-0.2,4.45019671379495e-05
-0.2,0.00192324147287218
-0.2,0.000231089562262422
-0.2,0.00155636334225143
-0.2,0.0012795467316298
-0.2,-0.000575141779097829
-0.2,-0.000222087608150365
-0.2,0.00117093571124179
-0.2,0.00110285693850902
-0.2,-0.000603493689478982
-0.2,-0.00155477671885947
-0.2,0.00259427573721324
-0.2,7.60068299032538e-05
-0.2,0.000599204210018794
-0.2,-0.00040511398930859
-0.2,0.00100944457570808
-0.2,-0.000224402334536403
-0.2,0.000731609069474217
-0.2,0.000473449905106682
-0.2,-7.07917443009029e-05
-0.2,-0.000216835764894047
-0.2,-0.00111097524151812
-0.2,0.000383509475934978
-0.2,0.000656452022631551
-0.2,0.000505692515606416
-0.2,-0.000279241586874683
-0.2,-0.000911840227031816
-0.2,-0.00155326390159357
-0.2,0.000108100423302203
-0.2,0.00216756251297765
-0.2,0.000859014409961171
